Date,Year,Month,Hour,Spot,NatMW,SolarForecastMW,WindMW,NuclearMW,GasMW,HydroMW,OtherMW
2019-03-26 02:00:00,2019,3,2,30.21,0.0,0.0,4319.0,49204.0,3345.0,4064.0,222.0
2019-03-26 03:00:00,2019,3,3,30.22,0.0,0.0,4124.0,48998.0,3435.0,4136.0,222.0
2019-03-26 04:00:00,2019,3,4,32.5,0.0,0.0,3843.0,49091.0,3819.0,4828.0,222.0
2019-03-26 05:00:00,2019,3,5,39.0,137.0,0.0,3734.0,49892.0,5130.0,5954.0,221.0
2019-03-26 06:00:00,2019,3,6,43.71,578.0,0.0,3512.0,50639.0,5404.0,6641.0,220.0
2019-03-26 07:00:00,2019,3,7,42.75,2106.0,0.0,2758.0,50792.0,5457.0,6554.0,221.0
2019-03-26 08:00:00,2019,3,8,41.01,3862.0,0.0,2533.0,50652.0,5307.0,6237.0,222.0
2019-03-26 09:00:00,2019,3,9,38.52,5115.0,0.0,2398.0,50647.0,5078.0,5729.0,221.0
2019-03-26 10:00:00,2019,3,10,35.69,5780.0,0.0,2228.0,50682.0,4722.0,5360.0,221.0
2019-03-26 11:00:00,2019,3,11,33.57,6009.0,0.0,2288.0,50633.0,4599.0,5084.0,221.0
2019-03-26 12:00:00,2019,3,12,32.86,6175.0,0.0,2464.0,50475.0,4525.0,4858.0,221.0
2019-03-26 13:00:00,2019,3,13,31.74,5789.0,0.0,2721.0,50409.0,4046.0,4727.0,221.0
2019-03-26 14:00:00,2019,3,14,32.27,5065.0,0.0,3002.0,50485.0,4109.0,4776.0,220.0
2019-03-26 15:00:00,2019,3,15,34.0,3718.0,0.0,3164.0,50613.0,4487.0,5061.0,221.0
2019-03-26 16:00:00,2019,3,16,39.76,1962.0,0.0,3386.0,50578.0,4614.0,5740.0,221.0
2019-03-26 17:00:00,2019,3,17,43.0,506.0,0.0,3405.0,50589.0,4922.0,7309.0,221.0
2019-03-26 18:00:00,2019,3,18,49.4,125.0,0.0,3357.0,50696.0,5404.0,8479.0,221.0
2019-03-26 19:00:00,2019,3,19,46.41,0.0,0.0,3438.0,50662.0,5357.0,7884.0,205.0
2019-03-26 20:00:00,2019,3,20,43.37,0.0,0.0,3402.0,50627.0,5278.0,6985.0,192.0
2019-03-26 21:00:00,2019,3,21,42.28,0.0,0.0,3243.0,50618.0,5289.0,6004.0,191.0
2019-03-26 22:00:00,2019,3,22,38.42,0.0,0.0,2960.0,50490.0,5456.0,5965.0,191.0
2019-03-26 23:00:00,2019,3,23,36.62,0.0,0.0,2692.0,50337.0,5320.0,4988.0,192.0
2019-03-27 00:00:00,2019,3,0,34.81,0.0,0.0,2466.0,50343.0,5337.0,3934.0,192.0
2019-03-27 01:00:00,2019,3,1,34.27,0.0,0.0,2277.0,50510.0,5196.0,3934.0,192.0
2019-03-27 02:00:00,2019,3,2,33.37,0.0,0.0,2201.0,50565.0,5409.0,3753.0,192.0
2019-03-27 03:00:00,2019,3,3,34.14,0.0,0.0,2175.0,50624.0,5620.0,3758.0,193.0
2019-03-27 04:00:00,2019,3,4,36.82,0.0,0.0,2289.0,50649.0,6056.0,4450.0,192.0
2019-03-27 05:00:00,2019,3,5,42.01,141.0,0.0,2499.0,50863.0,7069.0,6481.0,192.0
2019-03-27 06:00:00,2019,3,6,46.0,622.0,0.0,2594.0,51039.0,7509.0,7762.0,192.0
2019-03-27 07:00:00,2019,3,7,47.04,2187.0,0.0,2071.0,51070.0,7516.0,8283.0,191.0
2019-03-27 08:00:00,2019,3,8,43.94,3898.0,0.0,1803.0,50989.0,7461.0,7705.0,191.0
2019-03-27 09:00:00,2019,3,9,41.48,5136.0,0.0,2299.0,50749.0,7180.0,6890.0,211.0
2019-03-27 10:00:00,2019,3,10,40.61,5838.0,0.0,2788.0,50763.0,6978.0,6320.0,218.0
2019-03-27 11:00:00,2019,3,11,40.0,6062.0,0.0,2661.0,50781.0,6915.0,5889.0,221.0
2019-03-27 12:00:00,2019,3,12,39.58,6002.0,0.0,2453.0,50995.0,6700.0,5449.0,220.0
2019-03-27 13:00:00,2019,3,13,38.75,5686.0,0.0,2401.0,51060.0,6694.0,5246.0,221.0
2019-03-27 14:00:00,2019,3,14,34.07,4862.0,0.0,2437.0,51033.0,6871.0,5184.0,221.0
2019-03-27 15:00:00,2019,3,15,39.18,3564.0,0.0,2545.0,50785.0,6746.0,5423.0,221.0
2019-03-27 16:00:00,2019,3,16,41.49,1881.0,0.0,2704.0,50239.0,6618.0,6225.0,221.0
2019-03-27 17:00:00,2019,3,17,44.17,485.0,0.0,2791.0,50107.0,6742.0,7770.0,221.0
2019-03-27 18:00:00,2019,3,18,48.06,129.0,0.0,2936.0,50113.0,6715.0,9071.0,221.0
2019-03-27 19:00:00,2019,3,19,43.99,0.0,0.0,3178.0,50114.0,6575.0,8577.0,222.0
2019-03-27 20:00:00,2019,3,20,41.22,0.0,0.0,3251.0,50079.0,6639.0,6686.0,222.0
2019-03-27 21:00:00,2019,3,21,40.83,0.0,0.0,3278.0,49990.0,6763.0,5554.0,222.0
2019-03-27 22:00:00,2019,3,22,36.92,0.0,0.0,3198.0,49963.0,6785.0,4553.0,222.0
2019-03-27 23:00:00,2019,3,23,32.73,0.0,0.0,2946.0,49872.0,6635.0,4673.0,223.0
2019-03-28 00:00:00,2019,3,0,33.67,0.0,0.0,2821.0,49842.0,6737.0,4070.0,222.0
2019-03-28 01:00:00,2019,3,1,33.38,0.0,0.0,2605.0,49962.0,6811.0,3959.0,223.0
2019-03-28 02:00:00,2019,3,2,33.29,0.0,0.0,2497.0,49683.0,6907.0,3788.0,223.0
2019-03-28 03:00:00,2019,3,3,33.12,0.0,0.0,2501.0,49867.0,7002.0,3944.0,223.0
2019-03-28 04:00:00,2019,3,4,36.67,0.0,0.0,2532.0,50154.0,7063.0,4647.0,222.0
2019-03-28 05:00:00,2019,3,5,44.48,145.0,0.0,2459.0,50218.0,7380.0,7341.0,221.0
2019-03-28 06:00:00,2019,3,6,49.17,619.0,0.0,2380.0,50238.0,7740.0,8892.0,221.0
2019-03-28 07:00:00,2019,3,7,48.97,2138.0,0.0,1805.0,50327.0,7870.0,9098.0,221.0
2019-03-28 08:00:00,2019,3,8,46.78,3832.0,0.0,1256.0,50315.0,7663.0,8329.0,221.0
2019-03-28 09:00:00,2019,3,9,44.12,5061.0,0.0,1315.0,49955.0,7519.0,7082.0,223.0
2019-03-28 10:00:00,2019,3,10,43.36,5746.0,0.0,1639.0,49893.0,7559.0,6392.0,222.0
2019-03-28 11:00:00,2019,3,11,42.54,6018.0,0.0,1884.0,49978.0,7663.0,5793.0,222.0
2019-03-28 12:00:00,2019,3,12,42.39,5958.0,0.0,2059.0,50052.0,7615.0,5366.0,222.0
2019-03-28 13:00:00,2019,3,13,35.88,5588.0,0.0,2140.0,50007.0,7344.0,4901.0,221.0
2019-03-28 14:00:00,2019,3,14,33.77,4764.0,0.0,2228.0,49874.0,6978.0,4710.0,220.0
2019-03-28 15:00:00,2019,3,15,32.86,3507.0,0.0,2365.0,49916.0,6537.0,4757.0,223.0
2019-03-28 16:00:00,2019,3,16,37.47,1878.0,0.0,2457.0,49943.0,6921.0,5493.0,222.0
2019-03-28 17:00:00,2019,3,17,43.72,496.0,0.0,2400.0,50120.0,7171.0,7615.0,221.0
2019-03-28 18:00:00,2019,3,18,52.77,129.0,0.0,2650.0,50124.0,7453.0,9483.0,222.0
2019-03-28 19:00:00,2019,3,19,46.61,0.0,0.0,3260.0,50122.0,7362.0,9000.0,223.0
2019-03-28 20:00:00,2019,3,20,42.05,0.0,0.0,3803.0,49915.0,7402.0,7131.0,223.0
2019-03-28 21:00:00,2019,3,21,42.38,0.0,0.0,3811.0,48999.0,7464.0,6061.0,223.0
2019-03-28 22:00:00,2019,3,22,39.32,0.0,0.0,3863.0,48937.0,7127.0,5441.0,223.0
2019-03-28 23:00:00,2019,3,23,39.28,0.0,0.0,3817.0,48687.0,6461.0,4677.0,223.0
2019-03-29 00:00:00,2019,3,0,34.1,0.0,0.0,3810.0,48193.0,5944.0,3887.0,223.0
2019-03-29 01:00:00,2019,3,1,34.44,0.0,0.0,3677.0,47847.0,5972.0,3573.0,223.0
2019-03-29 02:00:00,2019,3,2,34.47,0.0,0.0,3565.0,48206.0,5954.0,3440.0,223.0
2019-03-29 03:00:00,2019,3,3,34.99,0.0,0.0,3489.0,48917.0,5857.0,3621.0,223.0
2019-03-29 04:00:00,2019,3,4,38.04,0.0,0.0,3376.0,48941.0,6040.0,4228.0,222.0
2019-03-29 05:00:00,2019,3,5,45.56,148.0,0.0,3255.0,49187.0,6263.0,6151.0,222.0
2019-03-29 06:00:00,2019,3,6,48.51,629.0,0.0,3086.0,49317.0,6703.0,7456.0,221.0
2019-03-29 07:00:00,2019,3,7,47.62,2041.0,0.0,2347.0,49406.0,6625.0,7129.0,221.0
2019-03-29 08:00:00,2019,3,8,43.07,3641.0,0.0,1802.0,49157.0,6401.0,6353.0,222.0
2019-03-29 09:00:00,2019,3,9,38.2,4899.0,0.0,1772.0,48797.0,6148.0,5397.0,221.0
2019-03-29 10:00:00,2019,3,10,34.49,5675.0,0.0,1797.0,48269.0,5982.0,4780.0,221.0
2019-03-29 11:00:00,2019,3,11,33.43,5955.0,0.0,1911.0,48059.0,5763.0,4656.0,222.0
2019-03-29 12:00:00,2019,3,12,32.87,5904.0,0.0,2212.0,48126.0,5175.0,4428.0,221.0
2019-03-29 13:00:00,2019,3,13,32.4,5549.0,0.0,2289.0,48110.0,4876.0,4174.0,221.0
2019-03-29 14:00:00,2019,3,14,33.13,4700.0,0.0,2122.0,47402.0,5079.0,4181.0,221.0
2019-03-29 15:00:00,2019,3,15,36.01,3479.0,0.0,1981.0,47770.0,5765.0,4721.0,222.0
2019-03-29 16:00:00,2019,3,16,38.53,1911.0,0.0,1802.0,47980.0,6086.0,5199.0,221.0
2019-03-29 17:00:00,2019,3,17,42.61,563.0,0.0,1573.0,48823.0,6284.0,7324.0,222.0
2019-03-29 18:00:00,2019,3,18,49.33,211.0,0.0,1520.0,48405.0,6341.0,9887.0,221.0
2019-03-29 19:00:00,2019,3,19,47.94,0.0,0.0,1669.0,48471.0,6475.0,9669.0,221.0
2019-03-29 20:00:00,2019,3,20,43.04,0.0,0.0,1817.0,48511.0,6470.0,7797.0,223.0
2019-03-29 21:00:00,2019,3,21,42.75,0.0,0.0,2024.0,48513.0,6463.0,6748.0,222.0
2019-03-29 22:00:00,2019,3,22,39.32,0.0,0.0,2210.0,48480.0,6494.0,5921.0,223.0
2019-03-29 23:00:00,2019,3,23,37.49,0.0,0.0,2309.0,48196.0,4981.0,6066.0,223.0
2019-03-30 00:00:00,2019,3,0,36.68,0.0,0.0,2384.0,48029.0,3493.0,5728.0,223.0
2019-03-30 01:00:00,2019,3,1,34.36,0.0,0.0,2561.0,47918.0,3158.0,5206.0,224.0
2019-03-30 02:00:00,2019,3,2,34.61,0.0,0.0,2673.0,47770.0,3206.0,4768.0,224.0
2019-03-30 03:00:00,2019,3,3,27.23,0.0,0.0,2711.0,47952.0,3234.0,4500.0,224.0
2019-03-30 04:00:00,2019,3,4,35.02,0.0,0.0,2702.0,48149.0,3243.0,4820.0,223.0
2019-03-30 05:00:00,2019,3,5,33.51,262.0,0.0,2653.0,48127.0,3212.0,4898.0,223.0
2019-03-30 06:00:00,2019,3,6,33.72,755.0,0.0,2598.0,48045.0,3156.0,5075.0,223.0
2019-03-30 07:00:00,2019,3,7,35.22,2228.0,0.0,2194.0,48042.0,3203.0,5146.0,221.0
2019-03-30 08:00:00,2019,3,8,33.17,3900.0,0.0,1738.0,47553.0,3179.0,5085.0,222.0
2019-03-30 09:00:00,2019,3,9,31.63,5083.0,0.0,1524.0,47322.0,3127.0,4637.0,222.0
2019-03-30 10:00:00,2019,3,10,29.8,5766.0,0.0,1382.0,47350.0,2903.0,4011.0,222.0
2019-03-30 11:00:00,2019,3,11,29.56,6028.0,0.0,1322.0,46546.0,2817.0,3924.0,222.0
2019-03-30 12:00:00,2019,3,12,26.79,6000.0,0.0,1336.0,46199.0,2779.0,3589.0,222.0
2019-03-30 13:00:00,2019,3,13,26.66,5636.0,0.0,1381.0,45553.0,2781.0,3624.0,222.0
2019-03-30 14:00:00,2019,3,14,29.47,4801.0,0.0,1413.0,45649.0,2785.0,3990.0,221.0
2019-03-30 15:00:00,2019,3,15,28.47,3532.0,0.0,1370.0,46639.0,2785.0,4035.0,220.0
2019-03-30 16:00:00,2019,3,16,33.03,1944.0,0.0,1241.0,47129.0,2799.0,4631.0,221.0
2019-03-30 17:00:00,2019,3,17,34.44,612.0,0.0,1061.0,47545.0,3279.0,5680.0,221.0
2019-03-30 18:00:00,2019,3,18,44.95,231.0,0.0,1032.0,48109.0,3586.0,7505.0,221.0
2019-03-30 19:00:00,2019,3,19,43.08,0.0,0.0,1073.0,48096.0,3636.0,7606.0,222.0
2019-03-30 20:00:00,2019,3,20,40.53,0.0,0.0,1114.0,48141.0,3561.0,6547.0,222.0
2019-03-30 21:00:00,2019,3,21,40.86,0.0,0.0,1114.0,48107.0,3384.0,6327.0,223.0
2019-03-30 22:00:00,2019,3,22,36.85,0.0,0.0,1129.0,47885.0,3580.0,5861.0,223.0
2019-03-30 23:00:00,2019,3,23,40.1,0.0,0.0,1171.0,47797.0,3358.0,4562.0,224.0
2019-03-31 00:00:00,2019,3,0,34.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-31 01:00:00,2019,3,1,32.97,0.0,0.0,1187.0,46753.0,3031.0,4198.0,224.0
2019-03-31 02:00:00,2019,3,2,32.6,0.0,0.0,1200.0,45298.0,2665.0,4160.0,225.0
2019-03-31 03:00:00,2019,3,3,30.94,0.0,0.0,1200.0,45368.0,2669.0,4100.0,224.0
2019-03-31 04:00:00,2019,3,4,30.95,0.0,0.0,1237.0,45232.0,2658.0,3853.0,222.0
2019-03-31 05:00:00,2019,3,5,32.25,264.0,0.0,1315.0,45164.0,2662.0,3850.0,221.0
2019-03-31 06:00:00,2019,3,6,33.07,788.0,0.0,1434.0,44854.0,2604.0,3987.0,222.0
2019-03-31 07:00:00,2019,3,7,33.22,2269.0,0.0,1416.0,45039.0,2584.0,4070.0,221.0
2019-03-31 08:00:00,2019,3,8,29.92,3836.0,0.0,1222.0,43994.0,2556.0,4024.0,219.0
2019-03-31 09:00:00,2019,3,9,26.77,4954.0,0.0,1350.0,42905.0,2531.0,3982.0,215.0
2019-03-31 10:00:00,2019,3,10,25.15,5652.0,0.0,1629.0,43129.0,2503.0,3696.0,213.0
2019-03-31 11:00:00,2019,3,11,13.19,5917.0,0.0,1984.0,41908.0,2489.0,3358.0,212.0
2019-03-31 12:00:00,2019,3,12,4.3,5807.0,0.0,2263.0,39590.0,2477.0,3027.0,212.0
2019-03-31 13:00:00,2019,3,13,-11.58,5386.0,0.0,2525.0,39000.0,2462.0,2959.0,213.0
2019-03-31 14:00:00,2019,3,14,-0.56,4510.0,0.0,2978.0,38604.0,2461.0,3047.0,213.0
2019-03-31 15:00:00,2019,3,15,1.92,3307.0,0.0,3405.0,39992.0,2484.0,3333.0,212.0
2019-03-31 16:00:00,2019,3,16,26.57,1819.0,0.0,3713.0,42430.0,2492.0,4319.0,213.0
2019-03-31 17:00:00,2019,3,17,38.69,597.0,0.0,3798.0,45123.0,2540.0,5344.0,208.0
2019-03-31 18:00:00,2019,3,18,41.8,231.0,0.0,4192.0,45775.0,2572.0,6131.0,216.0
2019-03-31 19:00:00,2019,3,19,39.08,0.0,0.0,5099.0,45947.0,2582.0,5700.0,213.0
2019-03-31 20:00:00,2019,3,20,40.3,0.0,0.0,5835.0,45769.0,2594.0,5373.0,214.0
2019-03-31 21:00:00,2019,3,21,37.51,0.0,0.0,5996.0,45698.0,2600.0,5618.0,173.0
2019-03-31 22:00:00,2019,3,22,31.06,0.0,0.0,5759.0,45800.0,2550.0,5065.0,172.0
2019-03-31 23:00:00,2019,3,23,29.96,0.0,0.0,5441.0,45576.0,2544.0,4342.0,166.0
2019-04-01 00:00:00,2019,4,0,31.07,0.0,0.0,5089.0,45848.0,832.0,4063.0,163.0
2019-04-01 01:00:00,2019,4,1,27.74,0.0,0.0,4738.0,45863.0,847.0,3881.0,168.0
2019-04-01 02:00:00,2019,4,2,26.5,0.0,0.0,4501.0,45611.0,1276.0,3985.0,169.0
2019-04-01 03:00:00,2019,4,3,32.18,0.0,0.0,4414.0,45624.0,2010.0,4383.0,168.0
2019-04-01 04:00:00,2019,4,4,37.93,0.0,0.0,4291.0,46149.0,2725.0,5732.0,167.0
2019-04-01 05:00:00,2019,4,5,45.45,263.0,0.0,4169.0,46589.0,3514.0,7335.0,169.0
2019-04-01 06:00:00,2019,4,6,53.56,685.0,0.0,3789.0,46790.0,3553.0,7964.0,169.0
2019-04-01 07:00:00,2019,4,7,45.95,1759.0,0.0,2736.0,46957.0,3526.0,7710.0,169.0
2019-04-01 08:00:00,2019,4,8,42.2,2898.0,0.0,1793.0,46905.0,3536.0,7263.0,170.0
2019-04-01 09:00:00,2019,4,9,39.11,3799.0,0.0,1259.0,46803.0,3430.0,6590.0,168.0
2019-04-01 10:00:00,2019,4,10,34.3,4498.0,0.0,1078.0,46666.0,3345.0,5690.0,166.0
2019-04-01 11:00:00,2019,4,11,32.29,4905.0,0.0,1060.0,46173.0,3102.0,5246.0,162.0
2019-04-01 12:00:00,2019,4,12,31.1,4764.0,0.0,1072.0,46108.0,2822.0,5203.0,151.0
2019-04-01 13:00:00,2019,4,13,31.55,4358.0,0.0,1092.0,46119.0,2813.0,5132.0,143.0
2019-04-01 14:00:00,2019,4,14,31.8,3579.0,0.0,1115.0,46145.0,2979.0,5452.0,143.0
2019-04-01 15:00:00,2019,4,15,35.74,2464.0,0.0,1091.0,46260.0,3421.0,6018.0,142.0
2019-04-01 16:00:00,2019,4,16,41.56,1315.0,0.0,1103.0,45779.0,3375.0,7493.0,142.0
2019-04-01 17:00:00,2019,4,17,45.1,439.0,0.0,1161.0,45751.0,3358.0,8186.0,143.0
2019-04-01 18:00:00,2019,4,18,45.06,207.0,0.0,1498.0,45388.0,3329.0,7827.0,142.0
2019-04-01 19:00:00,2019,4,19,39.41,0.0,0.0,2028.0,44637.0,3391.0,7598.0,142.0
2019-04-01 20:00:00,2019,4,20,35.8,0.0,0.0,2416.0,44491.0,2996.0,6404.0,143.0
2019-04-01 21:00:00,2019,4,21,33.65,0.0,0.0,2481.0,44632.0,2787.0,6267.0,143.0
2019-04-01 22:00:00,2019,4,22,30.62,0.0,0.0,2431.0,44706.0,2113.0,5258.0,142.0
2019-04-01 23:00:00,2019,4,23,28.91,0.0,0.0,2623.0,44535.0,1417.0,4265.0,142.0
2019-04-02 00:00:00,2019,4,0,27.92,0.0,0.0,2886.0,44229.0,1310.0,4617.0,142.0
2019-04-02 01:00:00,2019,4,1,26.13,0.0,0.0,3088.0,44250.0,1349.0,3835.0,141.0
2019-04-02 02:00:00,2019,4,2,28.07,0.0,0.0,2958.0,44306.0,1485.0,3984.0,141.0
2019-04-02 03:00:00,2019,4,3,31.04,0.0,0.0,2787.0,44291.0,1757.0,4781.0,142.0
2019-04-02 04:00:00,2019,4,4,40.29,0.0,0.0,2733.0,44847.0,2847.0,6201.0,148.0
2019-04-02 05:00:00,2019,4,5,43.78,237.0,0.0,2551.0,45073.0,3410.0,7454.0,155.0
2019-04-02 06:00:00,2019,4,6,44.52,527.0,0.0,2489.0,45190.0,3402.0,7422.0,154.0
2019-04-02 07:00:00,2019,4,7,44.54,1248.0,0.0,2373.0,45257.0,3421.0,7499.0,153.0
2019-04-02 08:00:00,2019,4,8,41.54,2090.0,0.0,2580.0,45251.0,3427.0,7140.0,153.0
2019-04-02 09:00:00,2019,4,9,40.99,2857.0,0.0,3169.0,45158.0,3338.0,6515.0,153.0
2019-04-02 10:00:00,2019,4,10,35.5,3351.0,0.0,4217.0,45035.0,2823.0,5663.0,154.0
2019-04-02 11:00:00,2019,4,11,33.25,3491.0,0.0,5194.0,44898.0,2441.0,5308.0,154.0
2019-04-02 12:00:00,2019,4,12,31.33,3252.0,0.0,6287.0,45050.0,2154.0,5150.0,153.0
2019-04-02 13:00:00,2019,4,13,30.65,3001.0,0.0,7212.0,44952.0,1980.0,4877.0,154.0
2019-04-02 14:00:00,2019,4,14,31.04,2575.0,0.0,7425.0,45006.0,2026.0,5044.0,153.0
2019-04-02 15:00:00,2019,4,15,35.08,1960.0,0.0,7066.0,45047.0,2540.0,5895.0,155.0
2019-04-02 16:00:00,2019,4,16,40.73,1086.0,0.0,6365.0,45113.0,2660.0,7046.0,155.0
2019-04-02 17:00:00,2019,4,17,43.15,418.0,0.0,5075.0,45233.0,2660.0,8065.0,154.0
2019-04-02 18:00:00,2019,4,18,42.74,209.0,0.0,4052.0,45213.0,2663.0,8434.0,155.0
2019-04-02 19:00:00,2019,4,19,38.2,0.0,0.0,3206.0,45195.0,2690.0,7817.0,160.0
2019-04-02 20:00:00,2019,4,20,35.08,0.0,0.0,2936.0,45207.0,2506.0,7323.0,169.0
2019-04-02 21:00:00,2019,4,21,32.38,0.0,0.0,2714.0,45205.0,2457.0,6841.0,170.0
2019-04-02 22:00:00,2019,4,22,31.9,0.0,0.0,2684.0,44895.0,2175.0,5594.0,171.0
2019-04-02 23:00:00,2019,4,23,31.5,0.0,0.0,2658.0,44806.0,1776.0,4771.0,171.0
2019-04-03 00:00:00,2019,4,0,31.08,0.0,0.0,2703.0,44792.0,1843.0,4956.0,171.0
2019-04-03 01:00:00,2019,4,1,31.19,0.0,0.0,2637.0,44676.0,2071.0,4716.0,171.0
2019-04-03 02:00:00,2019,4,2,32.57,0.0,0.0,2663.0,44597.0,2760.0,4759.0,171.0
2019-04-03 03:00:00,2019,4,3,35.0,0.0,0.0,2509.0,44899.0,3679.0,5171.0,171.0
2019-04-03 04:00:00,2019,4,4,42.98,0.0,0.0,2501.0,45308.0,4988.0,6225.0,172.0
2019-04-03 05:00:00,2019,4,5,48.25,225.0,0.0,2428.0,45373.0,5574.0,7934.0,172.0
2019-04-03 06:00:00,2019,4,6,52.42,453.0,0.0,2184.0,45543.0,5784.0,8934.0,171.0
2019-04-03 07:00:00,2019,4,7,54.72,979.0,0.0,2092.0,45518.0,5805.0,9228.0,170.0
2019-04-03 08:00:00,2019,4,8,49.47,1603.0,0.0,2207.0,45243.0,5775.0,8827.0,170.0
2019-04-03 09:00:00,2019,4,9,48.21,2103.0,0.0,2271.0,44653.0,5976.0,8944.0,170.0
2019-04-03 10:00:00,2019,4,10,45.21,2421.0,0.0,2298.0,44584.0,5903.0,8177.0,171.0
2019-04-03 11:00:00,2019,4,11,43.11,2620.0,0.0,2390.0,44577.0,5909.0,7321.0,171.0
2019-04-03 12:00:00,2019,4,12,41.77,2798.0,0.0,2435.0,44542.0,5862.0,6783.0,171.0
2019-04-03 13:00:00,2019,4,13,41.48,2855.0,0.0,2609.0,44504.0,5789.0,6455.0,171.0
2019-04-03 14:00:00,2019,4,14,41.73,2304.0,0.0,2655.0,44561.0,5917.0,7007.0,171.0
2019-04-03 15:00:00,2019,4,15,42.68,1745.0,0.0,2436.0,44597.0,5983.0,7227.0,170.0
2019-04-03 16:00:00,2019,4,16,45.44,1037.0,0.0,2080.0,44520.0,5961.0,8167.0,171.0
2019-04-03 17:00:00,2019,4,17,51.32,437.0,0.0,1791.0,44543.0,5931.0,8956.0,172.0
2019-04-03 18:00:00,2019,4,18,52.34,215.0,0.0,1669.0,44621.0,5829.0,8731.0,172.0
2019-04-03 19:00:00,2019,4,19,44.08,0.0,0.0,1680.0,44708.0,5803.0,8167.0,172.0
2019-04-03 20:00:00,2019,4,20,49.12,0.0,0.0,1829.0,44736.0,5483.0,7651.0,168.0
2019-04-03 21:00:00,2019,4,21,42.76,0.0,0.0,1967.0,44656.0,5554.0,7447.0,167.0
2019-04-03 22:00:00,2019,4,22,41.56,0.0,0.0,1790.0,44584.0,5292.0,6424.0,169.0
2019-04-03 23:00:00,2019,4,23,35.27,0.0,0.0,1697.0,44435.0,4760.0,5544.0,170.0
2019-04-04 00:00:00,2019,4,0,33.0,0.0,0.0,1680.0,44300.0,4465.0,5350.0,173.0
2019-04-04 01:00:00,2019,4,1,34.79,0.0,0.0,1651.0,43978.0,4527.0,5448.0,173.0
2019-04-04 02:00:00,2019,4,2,34.13,0.0,0.0,1681.0,43976.0,4811.0,5081.0,171.0
2019-04-04 03:00:00,2019,4,3,36.86,0.0,0.0,1700.0,44316.0,5216.0,5372.0,172.0
2019-04-04 04:00:00,2019,4,4,44.67,0.0,0.0,1680.0,44649.0,5521.0,6973.0,170.0
2019-04-04 05:00:00,2019,4,5,56.19,246.0,0.0,1877.0,44708.0,5665.0,9016.0,171.0
2019-04-04 06:00:00,2019,4,6,59.86,635.0,0.0,1993.0,44720.0,5858.0,9605.0,171.0
2019-04-04 07:00:00,2019,4,7,60.44,1672.0,0.0,1814.0,44682.0,5899.0,9216.0,171.0
2019-04-04 08:00:00,2019,4,8,53.69,2790.0,0.0,1795.0,44630.0,5847.0,8916.0,171.0
2019-04-04 09:00:00,2019,4,9,49.03,3673.0,0.0,2270.0,44519.0,5509.0,8013.0,171.0
2019-04-04 10:00:00,2019,4,10,46.94,3962.0,0.0,2868.0,44398.0,5495.0,7385.0,171.0
2019-04-04 11:00:00,2019,4,11,41.71,4196.0,0.0,2957.0,44405.0,5479.0,7276.0,169.0
2019-04-04 12:00:00,2019,4,12,38.59,4304.0,0.0,2883.0,44426.0,5537.0,6768.0,169.0
2019-04-04 13:00:00,2019,4,13,38.3,4117.0,0.0,3054.0,44460.0,5349.0,6327.0,170.0
2019-04-04 14:00:00,2019,4,14,38.1,3659.0,0.0,3210.0,44362.0,5346.0,5978.0,170.0
2019-04-04 15:00:00,2019,4,15,40.08,2935.0,0.0,3225.0,44378.0,5395.0,6423.0,171.0
2019-04-04 16:00:00,2019,4,16,45.23,1662.0,0.0,3006.0,44464.0,5407.0,7259.0,171.0
2019-04-04 17:00:00,2019,4,17,50.5,479.0,0.0,2693.0,44711.0,5763.0,7946.0,172.0
2019-04-04 18:00:00,2019,4,18,48.93,135.0,0.0,2668.0,44837.0,5958.0,7884.0,172.0
2019-04-04 19:00:00,2019,4,19,43.81,0.0,0.0,3159.0,44848.0,6044.0,7663.0,172.0
2019-04-04 20:00:00,2019,4,20,42.44,0.0,0.0,3737.0,44798.0,5877.0,7639.0,172.0
2019-04-04 21:00:00,2019,4,21,37.02,0.0,0.0,4214.0,44757.0,5870.0,7127.0,172.0
2019-04-04 22:00:00,2019,4,22,40.36,0.0,0.0,4347.0,44958.0,5443.0,5945.0,172.0
2019-04-04 23:00:00,2019,4,23,36.37,0.0,0.0,4457.0,44830.0,5026.0,5166.0,172.0
2019-04-05 00:00:00,2019,4,0,36.14,0.0,0.0,4460.0,45167.0,5025.0,4920.0,171.0
2019-04-05 01:00:00,2019,4,1,36.98,0.0,0.0,4104.0,45244.0,4759.0,4811.0,172.0
2019-04-05 02:00:00,2019,4,2,36.17,0.0,0.0,3647.0,45258.0,4795.0,4725.0,172.0
2019-04-05 03:00:00,2019,4,3,38.79,0.0,0.0,3374.0,45309.0,5614.0,4708.0,172.0
2019-04-05 04:00:00,2019,4,4,45.83,0.0,0.0,3257.0,45463.0,5775.0,6499.0,171.0
2019-04-05 05:00:00,2019,4,5,54.92,175.0,0.0,3187.0,45615.0,5838.0,8219.0,170.0
2019-04-05 06:00:00,2019,4,6,58.67,685.0,0.0,3046.0,45689.0,5975.0,9003.0,171.0
2019-04-05 07:00:00,2019,4,7,58.43,1749.0,0.0,2394.0,45662.0,6106.0,9121.0,171.0
2019-04-05 08:00:00,2019,4,8,52.55,2929.0,0.0,2109.0,45639.0,6069.0,9165.0,172.0
